Number,tweet_text,Tweets,Date,Sentiment,Score,Effective Sentiment Score,Score Cumulative
4642,Since the Solicitor General didnt make any new arguments on why the govt doesnt want to confirm or deny using of Pegasus on affidavit reupping this piece on what this signifiesDoes his argument on why a denial would also be dangerous make sense,"['since', 'solicitor', 'general', 'didnt', 'make', 'new', 'arguments', 'govt', 'doesnt', 'want', 'confirm', 'deny', 'using', 'pegasus', 'affidavit', 'reupping', 'piece', 'signifiesdoes', 'argument', 'denial', 'would', 'also', 'dangerous', 'make', 'sense']",01-08-2021,negative,0.09557505,-0.40442495,292.3093093
4505,So Basically Modi is investigating Modi whether Modi government is Snooping or notWah Kya pa heinPegasusSnoopgate Pegasus modigovt SupremeCourt ,"['basically', 'modi', 'investigating', 'modi', 'whether', 'modi', 'government', 'snooping', 'notwah', 'kya', 'pa', 'heinpegasussnoopgate', 'pegasus', 'modigovt', 'supremecourt']",01-08-2021,positive,0.682113349,0.182113349,292.4914227
5318,So centre did use Pegasus softwarePegasusSnoopgate ,"['centre', 'use', 'pegasus', 'softwarepegasussnoopgate']",01-08-2021,neutral,0.553372979,0.053372979,292.5447957
5454,So far all committees in opposition 60 rules were with ruling party dominance as per mandate given by people but not opposition wants to use judiciary for independent probe but even judiciary cannot order a committee without ruling party dominance in that committee Pegasus,"['far', 'committees', 'opposition', '60', 'rules', 'ruling', 'party', 'dominance', 'per', 'mandate', 'given', 'people', 'opposition', 'wants', 'use', 'judiciary', 'independent', 'probe', 'even', 'judiciary', 'cannot', 'order', 'committee', 'without', 'ruling', 'party', 'dominance', 'committee', 'pegasus']",01-08-2021,negative,0.040112529,-0.459887471,292.0849082
5141,So government is implying surveillance was not illegal ie it was done with their full knowledge PegasusSnoopgate Pegasus ,"['government', 'implying', 'surveillance', 'illegal', 'ie', 'done', 'full', 'knowledge', 'pegasussnoopgate', 'pegasus']",01-08-2021,negative,0.27923584,-0.22076416,291.864144
3937,So my birthday has comemylitlepony SourceFilmMaker brony ocponyspitfiremlp rainbowdash twilightsparkle unicorn pegasus alicorn ,"['birthday', 'comemylitlepony', 'sourcefilmmaker', 'brony', 'ocponyspitfiremlp', 'rainbowdash', 'twilightsparkle', 'unicorn', 'pegasus', 'alicorn']",01-08-2021,negative,0.314532399,-0.185467601,291.6786764
4908,So now everyone with an Apple cell phone can be tracked down and hunted by ZioNazi Pegasus predators  RIPKhashoggi ,"['everyone', 'apple', 'cell', 'phone', 'tracked', 'hunted', 'zionazi', 'pegasus', 'predators', 'ripkhashoggi']",01-08-2021,neutral,0.492664874,-0.007335126,291.6713413
4910,So now they tell us The Israeli co Pegasus has noclick spyware that can steal your data turn on your camera read encrypted messages amp make them available to countries that buy their services Its cyber rape amp a crime Congress must investigate   ,"['tell', 'us', 'israeli', 'co', 'pegasus', 'noclick', 'spyware', 'steal', 'data', 'turn', 'camera', 'read', 'encrypted', 'messages', 'amp', 'make', 'available', 'countries', 'buy', 'services', 'cyber', 'rape', 'amp', 'crime', 'congress', 'must', 'investigate']",01-08-2021,neutral,0.456294179,-0.043705821,291.6276355
5486,So the government is not denying that they use Pegasus Its indirect admission of having purchased and using the Israeli software used for spying on individuals through mobile ,"['government', 'denying', 'use', 'pegasus', 'indirect', 'admission', 'purchased', 'using', 'israeli', 'software', 'used', 'spying', 'individuals', 'mobile']",01-08-2021,negative,0.10986571,-0.39013429,291.2375012
4431,So to beat Pegasus  update your software  Security patch issued by  for iPhones ,"['beat', 'pegasus', 'update', 'software', 'security', 'patch', 'issued', 'iphones']",01-08-2021,positive,0.73247081,0.23247081,291.469972
4309,So well pass that questionSC No this is not a quiz show where you can flip the question answer in just yes or noDid you or did you not use Pegasus software ,"['well', 'pass', 'questionsc', 'quiz', 'show', 'flip', 'question', 'answer', 'yes', 'nodid', 'use', 'pegasus', 'software']",01-08-2021,negative,0.182641208,-0.317358792,291.1526132
4071,So why not enforce a Biodiesel policy Not one that is manipulated by OMCs who couldnt manage the holes in a life raft lol whydya thunk FarmersProtest ongoing 9 months into a pandemic Oh and  there is a tool for citizens to check if Pegasus was used on device ,"['enforce', 'biodiesel', 'policy', 'one', 'manipulated', 'omcs', 'couldnt', 'manage', 'holes', 'life', 'raft', 'lol', 'whydya', 'thunk', 'farmersprotest', 'ongoing', '9', 'months', 'pandemic', 'oh', 'tool', 'citizens', 'check', 'pegasus', 'used', 'device']",01-08-2021,negative,0.068882905,-0.431117095,290.7214961
4036,So you care about your privacy and thats why you use Iphone you update only when Apple decides Do you think you are safe Pegasus cybersecurity ,"['care', 'privacy', 'thats', 'use', 'iphone', 'update', 'apple', 'decides', 'think', 'safe', 'pegasus', 'cybersecurity']",01-08-2021,positive,0.954462469,0.454462469,291.1759586
4989,Solicitor General says the Central Govt does not want to file an affidavit on the use of Pegasus spywareSG  We would not like to place it in an affidavit in larger public interest and security of the nationSupremeCourt Pegasus,"['solicitor', 'general', 'says', 'central', 'govt', 'want', 'file', 'affidavit', 'use', 'pegasus', 'spywaresg', 'would', 'like', 'place', 'affidavit', 'larger', 'public', 'interest', 'security', 'nationsupremecourt', 'pegasus']",01-08-2021,negative,0.013827136,-0.486172864,290.6897857
5588,Solicitor General says the Central Govt does not want to file an affidavit on the use of Pegasus spywareSG  We would not like to place it in an affidavit in larger public interest and security of the nationSupremeCourt Pegasus,"['solicitor', 'general', 'says', 'central', 'govt', 'want', 'file', 'affidavit', 'use', 'pegasus', 'spywaresg', 'would', 'like', 'place', 'affidavit', 'larger', 'public', 'interest', 'security', 'nationsupremecourt', 'pegasus']",01-08-2021,negative,0.013827136,-0.486172864,290.2036129
5302,Solicitor General says the Central Govt does not want to file an affidavit on the use of Pegasus spywareSG  We would not like to place it in an affidavit in larger public interest and security of the nationSupremeCourt Pegasus ,"['solicitor', 'general', 'says', 'central', 'govt', 'want', 'file', 'affidavit', 'use', 'pegasus', 'spywaresg', 'would', 'like', 'place', 'affidavit', 'larger', 'public', 'interest', 'security', 'nationsupremecourt', 'pegasus']",01-08-2021,negative,0.013827136,-0.486172864,289.71744
5570,Solicitor General stresses on the IT Ministers statement that any form of illegal surveillance is not possible within our robust system of checks and balances This is important SG highlights this statement of IT Minister  SupremeCourt Pegasus,"['solicitor', 'general', 'stresses', 'ministers', 'statement', 'form', 'illegal', 'surveillance', 'possible', 'within', 'robust', 'system', 'checks', 'balances', 'important', 'sg', 'highlights', 'statement', 'minister', 'supremecourt', 'pegasus']",01-08-2021,negative,0.09975034,-0.40024966,289.3171903
5584,Solicitor General Tushar Mehta added that in the interest of fairness the centre would appoint a committee of domain experts completely unconnected with the govt who will look into the alleged unauthorised use of Pegasus spyware,"['solicitor', 'general', 'tushar', 'mehta', 'added', 'interest', 'fairness', 'centre', 'would', 'appoint', 'committee', 'domain', 'experts', 'completely', 'unconnected', 'govt', 'look', 'alleged', 'unauthorised', 'use', 'pegasus', 'spyware']",01-08-2021,positive,0.780206263,0.280206263,289.5973966
5561,Solicitor General Tushar Mehta informs the Supreme Court in the Pegasus hearing The government takes issues of privacyPegasus ,"['solicitor', 'general', 'tushar', 'mehta', 'informs', 'supreme', 'court', 'pegasus', 'hearing', 'government', 'takes', 'issues', 'privacypegasus']",01-08-2021,neutral,0.563629508,0.063629508,289.6610261
5332,SolicitorGeneral is the cat a slippery one at that Lets see if Honble vJustices can bell this cat From RafaleScam to Pegasus SG has only be fooled the bench ,"['solicitorgeneral', 'cat', 'slippery', 'one', 'lets', 'see', 'honble', 'vjustices', 'bell', 'cat', 'rafalescam', 'pegasus', 'sg', 'fooled', 'bench']",01-08-2021,negative,0.334043771,-0.165956229,289.4950699
5844,SolicitorGeneral Tushar Mehta who is appearing for the Centre said due to some difficulties he could not meet the officials concerned to take a decision on the filing of the second affidavit with regards to the Pegasus snooping row  via ,"['solicitorgeneral', 'tushar', 'mehta', 'appearing', 'centre', 'said', 'due', 'difficulties', 'could', 'meet', 'officials', 'concerned', 'take', 'decision', 'filing', 'second', 'affidavit', 'regards', 'pegasus', 'snooping', 'row', 'via']",01-08-2021,neutral,0.466545343,-0.033454657,289.4616152
5478,Some Congressi Hutiye aa gaye mere TL pe samxane court matter Abe chatu log chill out I know what I am talking you dont have to reach me  Pegasus,"['congressi', 'hutiye', 'aa', 'gaye', 'mere', 'tl', 'pe', 'samxane', 'court', 'matter', 'abe', 'chatu', 'log', 'chill', 'know', 'talking', 'dont', 'reach', 'pegasus']",01-08-2021,negative,0.169812724,-0.330187276,289.1314279
5048,Some outstanding analytics regarding Pegasus by  ,"['outstanding', 'analytics', 'regarding', 'pegasus']",01-08-2021,positive,0.74605459,0.24605459,289.3774825
4247,Some pictures of my Nova and her lovely Pegabdo blackdesert blackdesertonline blackdesertcharacter  bdoremastered blackdesertremastered pearlabyss  bdoscreenshot screenshot bdoonline bdoeu bdoeuna bdonaeu Nova Pegasus ,"['pictures', 'nova', 'lovely', 'pegabdo', 'blackdesert', 'blackdesertonline', 'blackdesertcharacter', 'bdoremastered', 'blackdesertremastered', 'pearlabyss', 'bdoscreenshot', 'screenshot', 'bdoonline', 'bdoeu', 'bdoeuna', 'bdonaeu', 'nova', 'pegasus']",01-08-2021,positive,0.711798549,0.211798549,289.5892811
5125,Some say that PegasusSnoopgate is true some say that it is not But one thing is crystal clear that we need strict righttoptivacy law as soon as possible Pegasus,"['say', 'pegasussnoopgate', 'true', 'say', 'one', 'thing', 'crystal', 'clear', 'need', 'strict', 'righttoptivacy', 'law', 'soon', 'possible', 'pegasus']",01-08-2021,neutral,0.574948013,0.074948013,289.6642291
5176,Something is happening herePegasus  ,"['something', 'happening', 'herepegasus']",01-08-2021,negative,0.433979183,-0.066020817,289.5982083
4461,Somewhat overshadowed by Apples vulnerability to Pegasus and delayed response  ,"['somewhat', 'overshadowed', 'apples', 'vulnerability', 'pegasus', 'delayed', 'response']",01-08-2021,positive,0.639589608,0.139589608,289.7377979
5207,Sorry seems illogical to me Surely snooping is against national security not revealing if you snooped Pegasus  Centre refuses to file affidavit in SC on surveillance allegations cites national security  via in,"['sorry', 'seems', 'illogical', 'surely', 'snooping', 'national', 'security', 'revealing', 'snooped', 'pegasus', 'centre', 'refuses', 'file', 'affidavit', 'sc', 'surveillance', 'allegations', 'cites', 'national', 'security', 'via']",01-08-2021,negative,0.075505994,-0.424494006,289.3133039
5675,Sources indicate the CM removal is linked to his wife phone call recording Pegasus in which she says that those dictating terms wanted to remove her husband as CM should know what they did in State  Secret will be revealed ,"['sources', 'indicate', 'cm', 'removal', 'linked', 'wife', 'phone', 'call', 'recording', 'pegasus', 'says', 'dictating', 'terms', 'wanted', 'remove', 'husband', 'cm', 'know', 'state', 'secret', 'revealed']",01-08-2021,negative,0.449586779,-0.050413221,289.2628907
4662,Spying own citizens is a serious crime to be in power bjp is going to any level Pegasus ruled India 60 years by taking Indians into confidence but  trying to rule India like a hitler dictatorship ,"['spying', 'citizens', 'serious', 'crime', 'power', 'bjp', 'going', 'level', 'pegasus', 'ruled', 'india', '60', 'years', 'taking', 'indians', 'confidence', 'trying', 'rule', 'india', 'like', 'hitler', 'dictatorship']",01-08-2021,negative,0.184237674,-0.315762326,288.9471283
4316,Spyware developing companies after Apples update  be like Anyways Apples new iOS 148 has fixed the FORCEDENTRY vulnerability CVE202130860 that lead to a zeroclick attack used to infect devices with Pegasus Also iPadOS 148 fixed CVE202130858 So kindly UPDATE  ,"['spyware', 'developing', 'companies', 'apples', 'update', 'like', 'anyways', 'apples', 'new', 'ios', '148', 'fixed', 'forcedentry', 'vulnerability', 'cve202130860', 'lead', 'zeroclick', 'attack', 'used', 'infect', 'devices', 'pegasus', 'also', 'ipados', '148', 'fixed', 'cve202130858', 'kindly', 'update']",01-08-2021,neutral,0.464778244,-0.035221756,288.9119066
5447,Sr Ad Shyam Divan asks SupremeCourt to direct Cabinet Secretary to file a disclosure affidavit as the government should be concerned if an external agency used the Spyware and if it was by govt agency itself then it was absolutely unconstitutionalPegasus,"['sr', 'ad', 'shyam', 'divan', 'asks', 'supremecourt', 'direct', 'cabinet', 'secretary', 'file', 'disclosure', 'affidavit', 'government', 'concerned', 'external', 'agency', 'used', 'spyware', 'govt', 'agency', 'absolutely', 'unconstitutionalpegasus']",01-08-2021,positive,0.906844914,0.406844914,289.3187515
